x1,x2,class,DT_d2,DT_d3,DT_d4,DT_d5
122.54486543069558,424.9848645006276,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
37.1034854969569,327.47902816009514,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
198.4222667620288,361.69227360026446,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
28.987697551308322,78.55312537825918,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
72.64233855845686,86.38536932955557,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
128.38659670636866,192.18672915515336,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
32.822033611013524,464.9281407191016,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
198.91650068585744,36.837191611399724,Underweight,Underweight,Underweight,Underweight,Underweight
40.857253316254955,237.47024684771722,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
87.13947634989809,382.09344875159877,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
149.51309416655542,24.448836307968662,Underweight,Underweight,Underweight,Underweight,Underweight
-5.1786908111211885,489.12228949814374,Error,Error,Error,Error,Error
59.27133370316791,8.357314407627648,Overweight,Severely obese,Underweight,Underweight,Severely obese
113.02498278307269,443.86945330664605,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
47.578265932568414,10.795815861918406,Severely obese,Severely obese,Underweight,Underweight,Severely obese
25.927496263787667,451.72477848290157,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
89.55114462627797,93.00201814899744,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
188.4631650766225,87.26590716577091,Overweight,Underweight,Normal,Obese,Overweight
107.41264164135966,338.8074849852466,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
-7.515167467650571,278.92007972263804,Error,Error,Error,Error,Error
226.7460756173739,69.04849735589146,Underweight,Underweight,Normal,Normal,Underweight
58.09997121180723,178.9708887389627,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
60.094568944793295,301.1877853725326,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
191.88780778839325,19.59469411041337,Underweight,Underweight,Underweight,Underweight,Underweight
130.87295861765688,458.3507140673021,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
183.35833790762337,144.26086682560918,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
14.438325708460106,135.25327856099526,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
34.53999437921421,246.13220552512456,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
232.2324193646372,-9.165165633811265,Error,Underweight,Underweight,Error,Error
86.37009939682957,268.41250761136075,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
218.3246691217386,264.1621151453539,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
-1.4681233104520963,46.038831923470525,Error,Severely obese,Severely obese,Error,Error
208.42964750139905,141.22526234803433,Severely obese,Severely obese,Severely obese,Obese,Obese
105.59362006630745,281.0913707303268,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
121.62394605524318,139.93273182817038,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
66.62333291765252,414.45048225144313,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
24.839200368396497,127.12128867525041,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
35.96383874615436,43.50637785579325,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
30.165792027129804,308.2865557467672,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
139.80338887389465,170.46798955374442,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
23.110135713635103,240.6672008253491,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
127.06751556215585,296.71317956101643,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
121.9017023916291,261.7798314738766,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
202.27008691048457,282.2836125835287,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
27.972172081680014,239.24534070763087,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
3.59860784693657,10.121321475791667,Severely obese,Severely obese,Underweight,Underweight,Severely obese
125.41550204523057,437.9317039244362,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
163.238386327522,186.1372585297032,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
87.4524458422064,241.56878160773883,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
74.89957192901582,275.4978816254966,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
29.587844022076702,217.5867562669908,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
193.5631505977641,17.32496745830837,Underweight,Underweight,Underweight,Underweight,Underweight
59.47378006273388,355.8689417977598,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
153.38481986242948,273.029651164992,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
183.09820386692118,178.09423819878322,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
36.2261770872607,481.680288755688,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
62.544902596819966,381.0487525862672,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
89.3501160707437,191.20985072815284,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
5.144340266158444,224.54198999325556,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
121.8311868038613,61.06718017964451,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
28.05884427571636,404.13474456218927,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
177.15319763050996,1.8024719974007102,Underweight,Underweight,Underweight,Underweight,Underweight
56.09300525220574,244.5030527743557,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
154.54924056231584,131.86045020687692,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
70.46594492711849,46.60763564171924,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
